active,areaname,configid,lat,long,meter number,subareaname,zonename
1,GOODALE ST,44648,39.973688,-83.005193,K10,31010,E2 Short North
1,PEARL ST LOT,44028,39.975109,-83.002027,P7,31083,E2 Short North
1,PEARL ST LOT,44028,39.975108,-83.002238,P2,31083,E2 Short North
1,PEARL ST LOT,44028,39.975064,-83.002224,P22,31083,E2 Short North
1,PEARL ST LOT,44028,39.975064,-83.002224,P14,31083,E2 Short North
1,PARK ST,44647,39.976431,-83.005094,K403,31054,E2 Short North
1,PARK ST,44647,39.976249,-83.00506,K397,31054,E2 Short North
1,PARK ST,44647,39.976185,-83.005054,K395,31054,E2 Short North
1,PARK ST,44647,39.976677,-83.005148,K411,31054,E2 Short North
1,PARK ST,44647,39.975856,-83.004981,K385,31054,E2 Short North
1,PEARL ST LOT,44028,39.975184,-83.002041,P10,31083,E2 Short North
1,POPLAR AVE,44647,39.974451,-83.00437,K164,31063,E2 Short North
1,POPLAR AVE,44647,39.974487,-83.004117,K158,31063,E2 Short North
1,POPLAR AVE,44647,39.974476,-83.004204,K160,31063,E2 Short North
1,POPLAR AVE,44647,39.974503,-83.003966,K154,31063,E2 Short North
1,PEARL ST,44647,39.977143,-83.002776,K1203,31060,E2 Short North
1,PEARL ST,44647,39.975904,-83.002528,K1153,31061,E2 Short North
1,Grant-Town,4266,39.95905,-82.9866,EG592,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95864,-82.98899,EG523,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95878,-82.98886,EG528,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95883,-82.98856,EG536,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95893,-82.98645,EG587,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95887,-82.98814,EG546,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95882,-82.98864,EG534,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95868,-82.98984,EG502,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95881,-82.98872,EG532,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95875,-82.98798,EG547,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95849,-82.99162,EG320,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95826,-82.99214,EG321,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95838,-82.99113,EG341,RICH ST E,E3 Downtown
1,Grant-Town,982,39.95795,-82.99488,EG207,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.95824,-82.99374,EG222,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.95823,-82.99381,EG220,RICH ST E2,E3 Downtown
1,Grant-Town,4266,39.95805,-82.99405,EG253,RICH ST E2,E3 Downtown
1,Grant-Town,4266,39.95818,-82.99424,EG212,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.95798,-82.9946,EG225,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.95793,-82.99504,EG203,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.95823,-82.9939,EG218,RICH ST E2,E3 Downtown
1,Grant-Town,4266,39.95804,-82.99411,EG251,RICH ST E2,E3 Downtown
1,Grant-Town,4266,39.95811,-82.99496,EG204,RICH ST E2,E3 Downtown
1,Grant-Town,4266,39.95841,-82.99237,EG310,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95839,-82.99246,EG308,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.9585,-82.99154,EG322,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95892,-82.98777,EG556,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95858,-82.98948,EG511,RICH ST E,E3 Downtown
1,Grant-Town,982,39.962831,-82.992701,SS1,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.961594,-82.992455,SS101,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.96215,-82.992568,SS53,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.962221,-82.992579,SS51,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.962091,-82.992555,SS55,SIXTH ST S,E3 Downtown
1,Grant-Town,4266,39.9584,-82.99089,EG347,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95906,-82.98652,EG594,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95833,-82.99304,EG302,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95829,-82.99191,EG327,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95833,-82.99154,EG331,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95836,-82.99129,EG337,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95885,-82.98832,EG542,RICH ST E,E3 Downtown
1,Grant-Town,4266,39.95863,-82.98908,EG521,RICH ST E,E3 Downtown
1,Grant-Town,982,39.95822,-82.99396,EG216,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.958,-82.99445,EG229,RICH ST E2,E3 Downtown
1,Grant-Town,982,39.961908,-82.992519,SS61,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.961297,-82.992394,SS111,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.962771,-82.992688,SS3,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.961242,-82.992386,SS113,SIXTH ST S,E3 Downtown
1,Grant-Town,982,39.961973,-82.992529,SS59,SIXTH ST S,E3 Downtown
1,Grant-Town,44071,39.960691,-82.994873,EK225,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960785,-82.995329,EK202,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961291,-82.990964,EK430,STATE ST E,E3 Downtown
1,Grant-Town,982,39.96103,-82.993236,EK308,STATE ST E,E3 Downtown
1,Grant-Town,982,39.961042,-82.991842,EK401,STATE ST E,E3 Downtown
1,Discovery District,980,39.96941,-82.99303,EY402,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96858,-82.99606,NQ404,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96842,-82.99603,NQ387,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96854,-82.99589,NQ384,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96697,-82.99575,NQ301,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96741,-82.99583,NQ353,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96858,-82.99606,NQ393,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96776,-82.99574,NQ360,FIFTH ST N2,E3 Downtown
1,Discovery District,4269,39.96313,-82.99375,EN278,BROAD ST E2,E3 Downtown
1,Discovery District,4269,39.9632,-82.9931,EN294,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96348,-82.98856,EN653,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96339,-82.98937,EN527,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96352,-82.98822,EN661,BROAD ST E2,E3 Downtown
1,Discovery District,980,39.9671,-82.99561,NQ304,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.9683,-82.99584,NQ376,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96763,-82.99571,NQ356,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96787,-82.99576,NQ364,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96757,-82.9957,NQ354,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.968041,-82.995796,NQ368,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.9677,-82.99572,NQ358,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96782,-82.99575,NQ362,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96715,-82.99578,NQ307,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96836,-82.99602,NQ385,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96748,-82.99585,NQ355,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96766,-82.99588,NQ359,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96858,-82.99606,NQ402,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96848,-82.99588,NQ382,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96721,-82.99563,NQ308,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96847,-82.99604,NQ389,FIFTH ST N2,E3 Downtown
1,Discovery District,4269,39.96311,-82.99389,EN274,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96293,-82.99337,EN311,BROAD ST E2,E3 Downtown
1,Discovery District,1675,39.96653,-82.99566,NQ223,FIFTH ST N,E3 Downtown
1,Discovery District,1675,39.966221,-82.995607,NQ211,FIFTH ST N,E3 Downtown
1,Discovery District,1675,39.965908,-82.995543,NQ201,FIFTH ST N,E3 Downtown
1,Discovery District,1675,39.96627,-82.99561,NQ213,FIFTH ST N,E3 Downtown
1,Discovery District,1675,39.96797,-82.99594,NQ371,FIFTH ST N2,E3 Downtown
1,Discovery District,4269,39.96334,-82.99185,EN312,BROAD ST E2,E3 Downtown
1,Discovery District,4269,39.96336,-82.99168,EN316,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96296,-82.99313,EN317,BROAD ST E2,E3 Downtown
1,Discovery District,4269,39.9638,-82.98781,EN662,BROAD ST E2,E3 Downtown
1,Discovery District,4269,39.96315,-82.99358,EN282,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96348,-82.98863,EN651,BROAD ST E2,E3 Downtown
1,Discovery District,4269,39.96379,-82.98797,EN658,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96314,-82.99155,EN423,BROAD ST E2,E3 Downtown
1,Discovery District,1703,39.96295,-82.99321,EN315,BROAD ST E2,E3 Downtown
1,Discovery District,1675,39.96744,-82.99568,NQ350,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96792,-82.99593,NQ369,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96703,-82.99576,NQ303,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96698,-82.99559,NQ300,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96811,-82.99581,NQ370,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96704,-82.9956,NQ302,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96858,-82.99606,NQ400,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96716,-82.99562,NQ306,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96831,-82.99601,NQ383,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96794,-82.99577,NQ366,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.96709,-82.99577,NQ305,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96823,-82.99583,NQ374,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96762,-82.99587,NQ357,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96737,-82.99583,NQ351,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.97538,-82.99805,NO524,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97587,-82.99801,NO540,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97533,-82.99805,NO522,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97558,-82.99803,NO530,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97483,-82.99809,NO512,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97551,-82.99804,NO528,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97609,-82.99799,NO546,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97465,-82.9981,NO506,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97452,-82.99811,NO502,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97445,-82.99812,NO500,FOURTH ST N,E3 Downtown
1,Discovery District,1675,39.96842,-82.99587,NQ380,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96836,-82.99586,NQ378,FIFTH ST N2,E3 Downtown
1,Discovery District,1675,39.96817,-82.99582,NQ372,FIFTH ST N2,E3 Downtown
1,Discovery District,980,39.97546,-82.99804,NO526,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97477,-82.99809,NO510,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97521,-82.99806,NO518,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.9747,-82.9981,NO508,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97576,-82.99802,NO536,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97527,-82.99805,NO520,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.976001,-82.99799,NO544,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97496,-82.99808,NO516,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97458,-82.99811,NO504,FOURTH ST N,E3 Downtown
1,Discovery District,979,39.964354,-82.995,EP218,GAY ST E,E3 Downtown
1,Discovery District,980,39.964597,-82.992898,EP364,GAY ST E,E3 Downtown
1,Discovery District,980,39.964317,-82.993983,EP307,GAY ST E,E3 Downtown
1,Discovery District,980,39.97583,-82.99801,NO538,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.96677,-82.98609,ER624,LONG ST E,E3 Downtown
1,Discovery District,980,39.966637,-82.987286,ER598,LONG ST E,E3 Downtown
1,Discovery District,980,39.966823,-82.984155,ER705,LONG ST E,E3 Downtown
1,Discovery District,1675,39.965555,-82.996574,ER200,LONG ST E3,E3 Downtown
1,Discovery District,980,39.97595,-82.998,NO542,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97564,-82.99803,NO532,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.9749,-82.99808,NO514,FOURTH ST N,E3 Downtown
1,Discovery District,980,39.97571,-82.99803,NO534,FOURTH ST N,E3 Downtown
1,Discovery District,979,39.964586,-82.991661,EP357,GAY ST E,E3 Downtown
1,Discovery District,980,39.96449,-82.99393,EP310,GAY ST E,E3 Downtown
1,Discovery District,979,39.96458,-82.99175,EP355,GAY ST E,E3 Downtown
1,Discovery District,979,39.964225,-82.996166,EP202,GAY ST E,E3 Downtown
1,Discovery District,980,39.964587,-82.992976,EP362,GAY ST E,E3 Downtown
1,Discovery District,979,39.964165,-82.995376,EP247,GAY ST E,E3 Downtown
1,Campus,44433,39.993915,-83.014472,UW915,NEIL AVE,E1 Campus
1,Grant-Town,4266,39.9553,-82.99295,SQ601,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95444,-82.99263,SQ622,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95469,-82.99268,SQ614,FIFTH ST S2,E3 Downtown
1,Grant-Town,982,39.961848,-82.994076,SQ58,FIFTH ST S,E3 Downtown
1,Grant-Town,982,39.961099,-82.993933,SQ110,FIFTH ST S,E3 Downtown
1,Grant-Town,982,39.96122,-82.993953,SQ106,FIFTH ST S,E3 Downtown
1,Grant-Town,982,39.96116,-82.993942,SQ108,FIFTH ST S,E3 Downtown
1,Grant-Town,982,39.961279,-82.993964,SQ104,FIFTH ST S,E3 Downtown
1,Downtown Business District,979,39.960733,-82.997533,SM70,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.961915,-82.997748,SM12,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.960849,-82.997558,SM58,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959485,-82.99749,SM203,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96005,-82.997391,SM206,THIRD ST S2,E3 Downtown
1,Grant-Town,4266,39.95493,-82.99273,SQ606,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95471,-82.99284,SQ651,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95494,-82.99288,SQ613,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95459,-82.99281,SQ655,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95481,-82.99271,SQ610,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95441,-82.99278,SQ661,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95911,-82.99354,SQ304,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.9572,-82.99331,SQ419,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95732,-82.99333,SQ415,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95583,-82.99291,SQ520,FIFTH ST S3,E3 Downtown
1,Downtown Business District,1675,39.955899,-82.996597,SM508,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95619,-82.99666,SM502,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95607,-82.99663,SM506,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95748,-82.99712,SM399,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95668,-82.99696,SM421,THIRD ST S3,E3 Downtown
1,Grant-Town,4266,39.955,-82.99289,SQ611,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95457,-82.99266,SQ618,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.9545,-82.99265,SQ620,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95463,-82.99267,SQ616,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95536,-82.99281,SQ600,FIFTH ST S2,E3 Downtown
1,Grant-Town,4266,39.95894,-82.99364,SQ311,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95782,-82.9933,SQ406,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95879,-82.99347,SQ310,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95922,-82.99356,SQ300,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.959146,-82.993704,SQ305,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95714,-82.9933,SQ421,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95918,-82.99355,SQ302,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95659,-82.99306,SQ500,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95726,-82.99332,SQ417,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.958,-82.99333,SQ400,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.959199,-82.993716,SQ303,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95732,-82.9932,SQ424,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95782,-82.99344,SQ401,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95743,-82.99322,SQ420,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95649,-82.99318,SQ503,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95866,-82.99345,SQ312,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95865,-82.99359,SQ317,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95636,-82.99315,SQ507,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.955941,-82.993071,SQ553,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95891,-82.9935,SQ306,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95707,-82.99208,EE318,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95719,-82.99101,EE344,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95688,-82.99235,EE315,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.9571,-82.99175,EE326,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95723,-82.99068,EE348,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95643,-82.99316,SQ505,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95595,-82.99294,SQ516,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95737,-82.99321,SQ422,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.958389,-82.993399,SQ320,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95589,-82.99293,SQ518,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95699,-82.99277,EE304,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95696,-82.99164,EE319,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95686,-82.9925,EE311,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95697,-82.99293,EE300,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95712,-82.99165,EE328,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95725,-82.99318,SQ426,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95656,-82.99319,SQ501,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.958459,-82.993415,SQ318,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.957701,-82.993271,SQ410,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95588,-82.99306,SQ555,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.9572,-82.99317,SQ428,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95583,-82.99305,SQ557,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95788,-82.99331,SQ404,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.958524,-82.993426,SQ316,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95713,-82.99316,SQ430,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.957016,-82.992527,EE310,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95685,-82.992576,EE309,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95684,-82.99267,EE307,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95701,-82.99261,EE308,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95687,-82.99241,EE313,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95714,-82.99145,EE334,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95718,-82.99109,EE342,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95706,-82.99216,EE316,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95709,-82.99183,EE324,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95706,-82.99075,EE337,MAIN ST E,E3 Downtown
1,Grant-Town,985,39.95653,-82.99304,SQ502,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95776,-82.99343,SQ403,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95702,-82.99328,SQ425,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95647,-82.99303,SQ504,FIFTH ST S3,E3 Downtown
1,Grant-Town,982,39.95708,-82.99329,SQ423,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95708,-82.992,EE320,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95729,-82.99019,EE360,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.957115,-82.990274,EE349,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95724,-82.99053,EE352,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95706,-82.99067,EE339,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95704,-82.99091,EE333,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95712,-82.99019,EE351,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95713,-82.99012,EE353,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95683,-82.99275,EE305,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95719,-82.99043,EE345,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95879,-82.99348,SQ308,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.9564,-82.99302,SQ506,FIFTH ST S3,E3 Downtown
1,Grant-Town,985,39.95607,-82.99296,SQ512,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95926,-82.99371,SQ301,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95776,-82.99328,SQ408,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95705,-82.99223,EE314,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95698,-82.99286,EE302,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95712,-82.99158,EE330,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95703,-82.99098,EE331,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.957,-82.99269,EE306,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95675,-82.99482,EE200,MAIN ST E2,E3 Downtown
1,Grant-Town,982,39.95682,-82.99419,EE230,MAIN ST E2,E3 Downtown
1,Grant-Town,982,39.9569,-82.99361,EE254,MAIN ST E2,E3 Downtown
1,Grant-Town,982,39.95675,-82.99339,EE223,MAIN ST E2,E3 Downtown
1,Grant-Town,982,39.95676,-82.99475,EE202,MAIN ST E2,E3 Downtown
1,FRANKLINTON,43920,39.95703,-83.0081,C389,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957577,-83.008203,C391,BELLE ST S,E4 Franklinton
1,Grant-Town,982,39.959787,-82.992375,EI330,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960178,-82.987468,EI539,TOWN ST E,E3 Downtown
1,Grant-Town,44071,39.96256,-82.99529,SP4,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.961311,-82.995047,SP104,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.961903,-82.995158,SP54,YOUNG ST S,E3 Downtown
1,FRANKLINTON,43920,39.957101,-83.007999,C380,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.956914,-83.007914,C372,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958892,-83.008514,C353,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957408,-83.00816,C383,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.959036,-83.008525,C363,BELLE ST S,E4 Franklinton
1,Grant-Town,44071,39.961059,-82.995,SP110,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.961112,-82.995005,SP108,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.960938,-82.994975,SP114,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.96125,-82.995036,SP106,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.960999,-82.994988,SP112,YOUNG ST S,E3 Downtown
1,FRANKLINTON,43920,39.957454,-83.00816,C387,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957338,-83.00815,C381,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957268,-83.008139,C379,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.95751,-83.00807,C376,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.95764,-83.008209,C397,BELLE ST S,E4 Franklinton
1,Grant-Town,44071,39.96225,-82.99523,SP14,YOUNG ST S,E3 Downtown
1,Downtown Business District,987,39.956717,-82.999722,SK165,HIGH ST S,E3 Downtown
1,Discovery District,980,39.966715,-82.985151,ER659,LONG ST E,E3 Downtown
1,Downtown Business District,987,39.956427,-82.999666,SK173,HIGH ST S,E3 Downtown
1,Grant-Town,982,39.95576,-82.99304,SQ559,FIFTH ST S3,E3 Downtown
1,Downtown Business District,5743,39.960229,-83.001962,SI50,FRONT ST S,E3 Downtown
1,Grant-Town,44071,39.961365,-82.995058,SP102,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.96261,-82.9953,SP2,YOUNG ST S,E3 Downtown
1,Grant-Town,44071,39.962021,-82.995179,SP50,YOUNG ST S,E3 Downtown
1,FRANKLINTON,43920,39.957155,-83.007989,C382,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958712,-83.008412,C361,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958277,-83.009759,C452,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959571,-83.00999,C416,STARLING ST,E4 Franklinton
